,Unnamed: 0,sentences,tagged,Parse_String
283,283, Dunia alam semesta fiktif pada serial sebelumnya juga masih akan ditampilkan di sini .,"[('Dunia', 'NNP'), ('alam', 'NN'), ('semesta', 'NN'), ('fiktif', 'NN'), ('pada', 'IN'), ('serial', 'NN'), ('sebelumnya', 'SC'), ('juga', 'RB'), ('masih', 'MD'), ('akan', 'MD'), ('ditampilkan', 'VB'), ('di', 'IN'), ('sini', 'PR'), ('.', 'Z')]",(ROOT (S (NP (NP (NNP Dunia) (NN alam) (NN semesta) (NN fiktif)) (SBAR (IN pada) (S (NP (NN serial) (SC sebelumnya)) (ADVP (RB juga)) (VP (MD masih))))) (VP (MD akan) (VP (VB ditampilkan) (PP (IN di) (NP (PR sini))))) (Z .)))
284,284," Pendaratan dilakukan di sudut 34 , yang berarti pesawat harus terbang di atas pantai Lagana dan membuat berputar 180 Â° .","[('Pendaratan', 'NN'), ('dilakukan', 'VB'), ('di', 'IN'), ('sudut', 'NN'), ('34', 'CD'), (',', 'Z'), ('yang', 'SC'), ('berarti', 'VB'), ('pesawat', 'NN'), ('harus', 'MD'), ('terbang', 'VB'), ('di', 'IN'), ('atas', 'NN'), ('pantai', 'NN'), ('Lagana', 'NNP'), ('dan', 'CC'), ('membuat', 'VB'), ('berputar', 'VB'), ('180', 'CD'), ('Â°', 'NN'), ('.', 'Z')]","(ROOT (S (PRN (S (NP (NN Pendaratan)) (VP (VB dilakukan) (SBAR (IN di) (S (NP (NP (NN sudut) (CD 34)) (SBAR (WHNP (Z ,)) (S (VP (SC yang) (VP (VB berarti) (NP (NN pesawat))))))) (VP (MD harus) (VP (VB terbang) (PP (IN di) (NP (NN atas) (NN pantai)))))))))) (NP (NNP Lagana)) (VP (CC dan) (VP (VB membuat) (S (VP (VB berputar) (NP (CD 180) (NN Â°)))))) (Z .)))"
285,285," Akibat akuisisi ini dan sengketa hukum dengan Hearst Corporation , Mandrakesoft mengumumkan nama perusahaan menjadi Mandriva , dan bahwa Mandriva Linux akan menjadi nama baru bagi produk - produknya .","[('Akibat', 'NN'), ('akuisisi', 'NN'), ('ini', 'PR'), ('dan', 'CC'), ('sengketa', 'NN'), ('hukum', 'NN'), ('dengan', 'IN'), ('Hearst', 'NNP'), ('Corporation', 'NNP'), (',', 'Z'), ('Mandrakesoft', 'NNP'), ('mengumumkan', 'VB'), ('nama', 'NN'), ('perusahaan', 'NN'), ('menjadi', 'VB'), ('Mandriva', 'NNP'), (',', 'Z'), ('dan', 'CC'), ('bahwa', 'SC'), ('Mandriva', 'NNP'), ('Linux', 'NNP'), ('akan', 'MD'), ('menjadi', 'VB'), ('nama', 'NN'), ('baru', 'JJ'), ('bagi', 'IN'), ('produk', 'NN'), ('-', 'Z'), ('produknya', 'NN'), ('.', 'Z')]","(ROOT (S (NP (NP (NN Akibat) (NN akuisisi) (NML (PR ini) (CC dan) (NN sengketa)) (NN hukum)) (SBAR (IN dengan) (S (NP (NNP Hearst) (NNP Corporation) (Z ,) (NNP Mandrakesoft)) (VP (VB mengumumkan) (S (NP (NN nama) (NN perusahaan)) (VP (VB menjadi) (NP (NML (NNP Mandriva) (Z ,) (CC dan) (SC bahwa)) (NNP Mandriva) (NNP Linux)))))))) (VP (MD akan) (VP (VB menjadi) (NP (NN nama) (JJ baru)) (PP (IN bagi) (NP (NN produk) (Z -) (NN produknya))))) (Z .)))"
286,286," "" Saya harap apa yang saya tulis menyumbang ke hal itu , tetapi itu bukanlah kekuatan yang menggerakkan .","[('""', 'Z'), ('Saya', 'PRP'), ('harap', 'VB'), ('apa', 'WH'), ('yang', 'SC'), ('saya', 'PRP'), ('tulis', 'VB'), ('menyumbang', 'VB'), ('ke', 'IN'), ('hal', 'NN'), ('itu', 'PR'), (',', 'Z'), ('tetapi', 'CC'), ('itu', 'PR'), ('bukanlah', 'VB'), ('kekuatan', 'NN'), ('yang', 'SC'), ('menggerakkan', 'VB'), ('.', 'Z')]","(ROOT (SQ (Z "") (NP (PRP Saya)) (VP (VB harap) (S (VP (WH apa) (VP (SC yang) (S (NP (PRP saya)) (VP (VB tulis) (S (VP (VP (VB menyumbang) (PP (IN ke) (NP (NN hal) (NML (PR itu) (Z ,) (CC tetapi) (PR itu))))) (VP (VB bukanlah) (NP (NN kekuatan))) (SC yang) (VP (VB menggerakkan)))))))))) (Z .)))"
287,287, Penghargaan ini disahkan oleh Pemerintah Belanda dan dikelola oleh lembaga independen .,"[('Penghargaan', 'NN'), ('ini', 'PR'), ('disahkan', 'VB'), ('oleh', 'IN'), ('Pemerintah', 'NN'), ('Belanda', 'NNP'), ('dan', 'CC'), ('dikelola', 'VB'), ('oleh', 'IN'), ('lembaga', 'NN'), ('independen', 'JJ'), ('.', 'Z')]",(ROOT (S (NP (NN Penghargaan)) (VP (PR ini) (VP (VB disahkan) (SBAR (IN oleh) (S (NP (NN Pemerintah) (NNP Belanda)) (VP (CC dan) (VP (VB dikelola) (SBAR (IN oleh) (FRAG (ADJP (NN lembaga) (JJ independen)))))))))) (Z .)))
288,288," Banjar Kertahayu adalah kampung di kecamatan Way Pengubuan , Lampung Tengah , Kabupaten Lampung Tengah , Lampung , Indonesia .","[('Banjar', 'NNP'), ('Kertahayu', 'NNP'), ('adalah', 'VB'), ('kampung', 'NN'), ('di', 'IN'), ('kecamatan', 'NN'), ('Way', 'NNP'), ('Pengubuan', 'NNP'), (',', 'Z'), ('Lampung', 'NNP'), ('Tengah', 'NNP'), (',', 'Z'), ('Kabupaten', 'NNP'), ('Lampung', 'NNP'), ('Tengah', 'NNP'), (',', 'Z'), ('Lampung', 'NNP'), (',', 'Z'), ('Indonesia', 'NNP'), ('.', 'Z')]","(ROOT (FRAG (PRN (S (NP (NNP Banjar) (NNP Kertahayu)) (VP (VB adalah) (NP (NN kampung))))) (PP (IN di) (NP (NN kecamatan))) (NP (NNP Way) (NNP Pengubuan) (Z ,)) (NP (NNP Lampung) (NNP Tengah) (Z ,)) (NP (NNP Kabupaten) (NNP Lampung) (NNP Tengah)) (NP (Z ,) (NNP Lampung) (Z ,) (NNP Indonesia)) (Z .)))"
289,289," Data terbuka dimaksudkan untuk mewujudkan komitmen konkret dari kalangan pemerintah dalam upaya peningkatan transparansi , peningkatan partisipasi masyarakat , pemberantasan korupsi dan pemanfaatan teknologi - teknologi baru guna mewujudkan tata kelola pemerintahan yang lebih terbuka , efektif dan akuntabel , yang disebut birokrasi terbuka atau open government .","[('Data', 'NN'), ('terbuka', 'VB'), ('dimaksudkan', 'VB'), ('untuk', 'SC'), ('mewujudkan', 'VB'), ('komitmen', 'NN'), ('konkret', 'NN'), ('dari', 'IN'), ('kalangan', 'NN'), ('pemerintah', 'NN'), ('dalam', 'IN'), ('upaya', 'NN'), ('peningkatan', 'NN'), ('transparansi', 'NN'), (',', 'Z'), ('peningkatan', 'NN'), ('partisipasi', 'NN'), ('masyarakat', 'NN'), (',', 'Z'), ('pemberantasan', 'NN'), ('korupsi', 'NN'), ('dan', 'CC'), ('pemanfaatan', 'NN'), ('teknologi', 'NN'), ('-', 'Z'), ('teknologi', 'NN'), ('baru', 'JJ'), ('guna', 'SC'), ('mewujudkan', 'VB'), ('tata', 'NN'), ('kelola', 'VB'), ('pemerintahan', 'NN'), ('yang', 'SC'), ('lebih', 'RB'), ('terbuka', 'JJ'), (',', 'Z'), ('efektif', 'JJ'), ('dan', 'CC'), ('akuntabel', 'NN'), (',', 'Z'), ('yang', 'SC'), ('disebut', 'VB'), ('birokrasi', 'NN'), ('terbuka', 'VB'), ('atau', 'CC'), ('open', 'NN'), ('government', 'FW'), ('.', 'Z')]","(ROOT (S (NP (NN Data)) (VP (VB terbuka) (S (VP (VB dimaksudkan) (SC untuk) (VP (VB mewujudkan) (NP (NN komitmen) (NN konkret)) (PP (IN dari) (NP (NN kalangan) (NN pemerintah))) (SBAR (IN dalam) (S (NP (NP (NN upaya) (NN peningkatan) (NN transparansi) (Z ,) (NN peningkatan) (NN partisipasi) (NN masyarakat) (Z ,) (NN pemberantasan) (NML (NN korupsi) (CC dan) (NN pemanfaatan)) (NN teknologi)) (PP (Z -) (NP (NN teknologi) (JJ baru) (SC guna)))) (VP (VB mewujudkan) (S (NP (NN tata)) (VP (VB kelola) (S (NP (NP (NN pemerintahan)) (PP (SC yang) (NP (ADJP (RB lebih) (JJ terbuka) (Z ,) (JJ efektif)) (NML (CC dan) (NN akuntabel) (Z ,) (SC yang))))) (VP (VB disebut) (S (NP (NN birokrasi)) (VP (VB terbuka) (PP (CC atau) (NP (NN open) (FW government)))))))))))))))) (Z .)))"
290,290, Ada keinginan sutradara untuk mendialogkan Rebo dengan Robby sebagai alter ego yang ingin dijadikan kenyataan .,"[('Ada', 'VB'), ('keinginan', 'NN'), ('sutradara', 'NN'), ('untuk', 'SC'), ('mendialogkan', 'VB'), ('Rebo', 'NNP'), ('dengan', 'IN'), ('Robby', 'NNP'), ('sebagai', 'IN'), ('alter', 'NN'), ('ego', 'NN'), ('yang', 'SC'), ('ingin', 'RB'), ('dijadikan', 'VB'), ('kenyataan', 'NN'), ('.', 'Z')]",(ROOT (S (VP (VB Ada) (NP (NN keinginan) (NN sutradara)) (S (VP (SC untuk) (VP (VB mendialogkan) (NP (NNP Rebo)) (PP (IN dengan) (NP (NNP Robby))) (SBAR (IN sebagai) (S (NP (NN alter) (NN ego)) (VP (SC yang) (ADVP (RB ingin)) (VP (VB dijadikan) (NP (NN kenyataan)))))))))) (Z .)))
291,291," Jellyfish adalah band dari Jakarta yang berdiri pada Januari 2009 dengan personel Aria ( vocal ) , Indra ( gitar ) , Ramon ( gitar ) , Riyo ( keyboard ) , Ilham ( bass ) , dan Tian ( drum ) .","[('Jellyfish', 'NNP'), ('adalah', 'VB'), ('band', 'NN'), ('dari', 'IN'), ('Jakarta', 'NNP'), ('yang', 'SC'), ('berdiri', 'VB'), ('pada', 'IN'), ('Januari', 'NNP'), ('2009', 'CD'), ('dengan', 'IN'), ('personel', 'NN'), ('Aria', 'NNP'), ('(', 'Z'), ('vocal', 'NNP'), (')', 'Z'), (',', 'Z'), ('Indra', 'NNP'), ('(', 'Z'), ('gitar', 'NN'), (')', 'Z'), (',', 'Z'), ('Ramon', 'NNP'), ('(', 'Z'), ('gitar', 'NN'), (')', 'Z'), (',', 'Z'), ('Riyo', 'NNP'), ('(', 'Z'), ('keyboard', 'NN'), (')', 'Z'), (',', 'Z'), ('Ilham', 'NNP'), ('(', 'Z'), ('bass', 'NN'), (')', 'Z'), (',', 'Z'), ('dan', 'CC'), ('Tian', 'NNP'), ('(', 'Z'), ('drum', 'NN'), (')', 'Z'), ('.', 'Z')]","(ROOT (S (NP (NNP Jellyfish)) (VP (VB adalah) (NP (NN band)) (SBAR (IN dari) (S (NP (NNP Jakarta)) (VP (SC yang) (VP (VB berdiri) (PP (IN pada) (NP (NNP Januari) (CD 2009))) (PP (IN dengan) (NP (NN personel) (NNP Aria) (Z -LRB-) (NNP vocal))) (PRN (Z -RRB-) (NP (NP (NP (Z ,) (NNP Indra) (Z -LRB-)) (NN gitar)) (Z -RRB-) (NP (Z ,) (NML (NNP Ramon) (Z -LRB-)) (NN gitar)) (Z -RRB-) (NP (Z ,) (NML (NNP Riyo) (Z -LRB-)) (NN keyboard)) (Z -RRB-) (NP (NP (Z ,) (NNP Ilham) (Z -LRB-)) (NN bass)) (Z -RRB-) (NP (NML (Z ,) (CC dan) (NNP Tian)) (Z -LRB-) (NN drum))) (Z -RRB-))))))) (Z .)))"
292,292, Aliran band ini adalah visual kei .,"[('Aliran', 'NN'), ('band', 'NN'), ('ini', 'PR'), ('adalah', 'VB'), ('visual', 'NN'), ('kei', 'NN'), ('.', 'Z')]",(ROOT (S (NP (NN Aliran) (NN band)) (VP (PR ini) (VP (VB adalah) (NP (NN visual) (NN kei)))) (Z .)))
293,293, Jordan Spence (  ) adalah seorang pemain sepak bola berkewarganegaraan Inggris yang bermain untuk klub West Ham United biasa bermain pada posisi bek .,"[('Jordan', 'NNP'), ('Spence', 'NNP'), ('(', 'Z'), (')', 'Z'), ('adalah', 'VB'), ('seorang', 'NND'), ('pemain', 'NN'), ('sepak', 'NN'), ('bola', 'NN'), ('berkewarganegaraan', 'VB'), ('Inggris', 'NNP'), ('yang', 'SC'), ('bermain', 'VB'), ('untuk', 'SC'), ('klub', 'NN'), ('West', 'NNP'), ('Ham', 'NNP'), ('United', 'NNP'), ('biasa', 'JJ'), ('bermain', 'VB'), ('pada', 'IN'), ('posisi', 'NN'), ('bek', 'NN'), ('.', 'Z')]",(ROOT (S (NP (NNP Jordan) (NNP Spence)) (VP (Z -LRB-) (Z -RRB-) (VP (VB adalah) (S (NP (NND seorang) (NN pemain) (NN sepak) (NN bola)) (VP (VB berkewarganegaraan) (S (NP (NNP Inggris) (SC yang)) (VP (VB bermain) (S (NP (SC untuk) (NN klub) (NNP West) (NNP Ham) (NNP United)) (ADJP (JJ biasa)) (S (VP (VB bermain) (PP (IN pada) (NP (NN posisi) (NN bek)))))))))))) (Z .)))
294,294," Selama bulan Februari , band ini mengumumkan pada halaman MySpace mereka bahwa mereka akan menuju ke studio pada bulan Mei 2009 setelah tur mereka dengan Silverstein , Norma Jean , dan Before Their Eyes .","[('Selama', 'IN'), ('bulan', 'NN'), ('Februari', 'NNP'), (',', 'Z'), ('band', 'NN'), ('ini', 'PR'), ('mengumumkan', 'VB'), ('pada', 'IN'), ('halaman', 'NN'), ('MySpace', 'NNP'), ('mereka', 'PRP'), ('bahwa', 'SC'), ('mereka', 'PRP'), ('akan', 'MD'), ('menuju', 'VB'), ('ke', 'IN'), ('studio', 'NN'), ('pada', 'IN'), ('bulan', 'NN'), ('Mei', 'NNP'), ('2009', 'CD'), ('setelah', 'SC'), ('tur', 'NN'), ('mereka', 'PRP'), ('dengan', 'IN'), ('Silverstein', 'NNP'), (',', 'Z'), ('Norma', 'NNP'), ('Jean', 'NNP'), (',', 'Z'), ('dan', 'CC'), ('Before', 'NNP'), ('Their', 'NNP'), ('Eyes', 'NNP'), ('.', 'Z')]","(ROOT (S (PP (IN Selama) (NP (NN bulan))) (NP (NP (NNP Februari) (Z ,)) (NN band)) (VP (PR ini) (VP (VB mengumumkan) (SBAR (S (PP (IN pada) (NP (NN halaman) (NNP MySpace))) (NP (PRP mereka)) (VP (SC bahwa) (SBAR (S (NP (PRP mereka)) (VP (MD akan) (VP (VB menuju) (PP (IN ke) (NP (NN studio))) (SBAR (IN pada) (S (NP (NN bulan) (NNP Mei) (CD 2009)) (VP (SC setelah) (NP (NN tur)) (NP (PRP mereka)) (PP (IN dengan) (NP (NP (NNP Silverstein) (Z ,)) (NNP Norma) (NNP Jean) (NML (Z ,) (CC dan) (NNP Before)) (NNP Their) (NNP Eyes))))))))))))))) (Z .)))"
295,295, Pada tanggal 13 Mei band ini mengumumkan pada halaman MySpace dan blog video bahwa mereka telah menandatangani kontrak dengan Fearless Records .,"[('Pada', 'IN'), ('tanggal', 'NN'), ('13', 'CD'), ('Mei', 'NNP'), ('band', 'NN'), ('ini', 'PR'), ('mengumumkan', 'VB'), ('pada', 'IN'), ('halaman', 'NN'), ('MySpace', 'NNP'), ('dan', 'CC'), ('blog', 'NN'), ('video', 'NN'), ('bahwa', 'SC'), ('mereka', 'PRP'), ('telah', 'MD'), ('menandatangani', 'VB'), ('kontrak', 'NN'), ('dengan', 'IN'), ('Fearless', 'NNP'), ('Records', 'NNP'), ('.', 'Z')]",(ROOT (S (PP (IN Pada) (NP (NN tanggal))) (NP (CD 13) (NNP Mei) (NN band)) (VP (PR ini) (VP (VB mengumumkan) (PP (IN pada) (NP (NN halaman) (NML (NNP MySpace) (CC dan) (NN blog)) (NN video))) (SBAR (SC bahwa) (S (NP (PRP mereka)) (VP (MD telah) (VP (VB menandatangani) (NP (NN kontrak)) (PP (IN dengan) (NP (NNP Fearless) (NNP Records))))))))) (Z .)))
296,296," UU no 41 / 1999 membedakan dua kategori besar kawasan hutan yang dilindungi , yakni: Selanjutnya , UU no 41 / 1999 lebih lanjut merinci kawasan hutan konservasi ke dalam: Peraturan Pemerintah RI no 68 tahun 1998 sebelumnya telah mendefinisikan: PP no 68 / 1998 , sebagaimana juga UU no 5 / 1990 , tidak membatasi lingkupnya hanya pada hutan atau kawasan hutan negara .","[('UU', 'NNP'), ('no', 'NN'), ('41', 'CD'), ('/', 'Z'), ('1999', 'CD'), ('membedakan', 'VB'), ('dua', 'CD'), ('kategori', 'NN'), ('besar', 'JJ'), ('kawasan', 'NN'), ('hutan', 'NN'), ('yang', 'SC'), ('dilindungi', 'VB'), (',', 'Z'), ('yakni:', 'NNP'), ('Selanjutnya', 'CC'), (',', 'Z'), ('UU', 'NNP'), ('no', 'NN'), ('41', 'CD'), ('/', 'Z'), ('1999', 'CD'), ('lebih', 'RB'), ('lanjut', 'VB'), ('merinci', 'VB'), ('kawasan', 'NN'), ('hutan', 'NN'), ('konservasi', 'NN'), ('ke', 'IN'), ('dalam:', 'NNP'), ('Peraturan', 'NNP'), ('Pemerintah', 'NNP'), ('RI', 'NNP'), ('no', 'NNP'), ('68', 'CD'), ('tahun', 'NN'), ('1998', 'CD'), ('sebelumnya', 'SC'), ('telah', 'MD'), ('mendefinisikan:', 'VB'), ('PP', 'NN'), ('no', 'NN'), ('68', 'CD'), ('/', 'Z'), ('1998', 'CD'), (',', 'Z'), ('sebagaimana', 'SC'), ('juga', 'RB'), ('UU', 'NN'), ('no', 'NN'), ('5', 'CD'), ('/', 'Z'), ('1990', 'CD'), (',', 'Z'), ('tidak', 'NEG'), ('membatasi', 'VB'), ('lingkupnya', 'NN'), ('hanya', 'RB'), ('pada', 'IN'), ('hutan', 'NN'), ('atau', 'CC'), ('kawasan', 'NN'), ('hutan', 'NN'), ('negara', 'NN'), ('.', 'Z')]","(ROOT (S (NP (NML (NNP UU) (NN no)) (CD 41) (Z /) (CD 1999)) (VP (VP (VB membedakan) (NP (ADJP (NP (CD dua) (NN kategori)) (JJ besar)) (NN kawasan) (NN hutan)) (S (VP (SC yang) (VP (VB dilindungi) (NP (NML (Z ,) (NNP yakni:) (CC Selanjutnya) (Z ,) (NNP UU)) (NN no) (CD 41) (Z /) (CD 1999)))))) (ADVP (RB lebih)) (VP (VB lanjut)) (VP (VB merinci) (NP (NN kawasan) (NN hutan) (NN konservasi)) (SBAR (IN ke) (FRAG (NP (NNP dalam:) (NNP Peraturan) (NNP Pemerintah) (NNP RI) (NNP no) (CD 68) (NN tahun) (CD 1998) (SC sebelumnya)) (VP (MD telah) (VP (VB mendefinisikan:) (NP (NP (NN PP) (NN no) (CD 68) (Z /) (CD 1998) (Z ,)) (SC sebagaimana) (ADVP (RB juga)) (NP (NN UU)) (NML (NN no) (CD 5)) (PP (Z /) (NP (CD 1990))))))))) (Z ,) (NEG tidak) (VP (VB membatasi) (NP (NN lingkupnya)) (ADVP (RB hanya)) (PP (IN pada) (NP (NML (NN hutan) (CC atau) (NN kawasan)) (NN hutan) (NN negara))))) (Z .)))"
297,297," Di sisi lain , unggulan lainnya seperti Petra KvitovÃ¡ , Agnieszka RadwaÅska , Victoria Azarenka , Kaia Kanepi , Roberta Vinci , Andrea Petkovic , Li Na , Maria Kirilenko dan Yanina Wickmayer melaju ke babak berikutnya , sementara Sorana Cirstea mengalahkan unggulan ke - 27 Alexandra Dulgheru dengan skor 6 â 2 , 7 â 5 dan peesrta asal Amerika Serikat , Vania King mengalahkan peserta asal Inggris , Elena Baltacha dengan skor 4 â 6 , 6 â 1 , 6 â 4 .","[('Di', 'IN'), ('sisi', 'NN'), ('lain', 'JJ'), (',', 'Z'), ('unggulan', 'NN'), ('lainnya', 'NN'), ('seperti', 'IN'), ('Petra', 'NNP'), ('KvitovÃ¡', 'NNP'), (',', 'Z'), ('Agnieszka', 'NNP'), ('RadwaÅ\x84ska', 'NNP'), (',', 'Z'), ('Victoria', 'NNP'), ('Azarenka', 'NNP'), (',', 'Z'), ('Kaia', 'NNP'), ('Kanepi', 'NNP'), (',', 'Z'), ('Roberta', 'NNP'), ('Vinci', 'NNP'), (',', 'Z'), ('Andrea', 'NNP'), ('Petkovic', 'NNP'), (',', 'Z'), ('Li', 'NNP'), ('Na', 'NNP'), (',', 'Z'), ('Maria', 'NNP'), ('Kirilenko', 'NNP'), ('dan', 'CC'), ('Yanina', 'NNP'), ('Wickmayer', 'NNP'), ('melaju', 'VB'), ('ke', 'IN'), ('babak', 'VB'), ('berikutnya', 'VB'), (',', 'Z'), ('sementara', 'SC'), ('Sorana', 'NNP'), ('Cirstea', 'NNP'), ('mengalahkan', 'VB'), ('unggulan', 'NN'), ('ke', 'IN'), ('-', 'Z'), ('27', 'CD'), ('Alexandra', 'NNP'), ('Dulgheru', 'NNP'), ('dengan', 'IN'), ('skor', 'NN'), ('6', 'CD'), ('â\x80\x93', 'NN'), ('2', 'CD'), (',', 'Z'), ('7', 'CD'), ('â\x80\x93', 'NNP'), ('5', 'CD'), ('dan', 'CC'), ('peesrta', 'NN'), ('asal', 'NN'), ('Amerika', 'NNP'), ('Serikat', 'NNP'), (',', 'Z'), ('Vania', 'NNP'), ('King', 'NNP'), ('mengalahkan', 'VB'), ('peserta', 'NN'), ('asal', 'NN'), ('Inggris', 'NNP'), (',', 'Z'), ('Elena', 'NNP'), ('Baltacha', 'NNP'), ('dengan', 'IN'), ('skor', 'NN'), ('4', 'CD'), ('â\x80\x93', 'NNP'), ('6', 'CD'), (',', 'Z'), ('6', 'CD'), ('â\x80\x93', 'NNP'), ('1', 'CD'), (',', 'Z'), ('6', 'CD'), ('â\x80\x93', 'NN'), ('4', 'CD'), ('.', 'Z')]","(ROOT (S (PP (IN Di) (NP (NP (NN sisi) (JJ lain) (Z ,) (NN unggulan) (NN lainnya)) (PP (IN seperti) (NP (NNP Petra) (NNP KvitovÃ¡))))) (Z ,) (NP (NNP Agnieszka) (NNP RadwaÅska)) (VP (Z ,) (NP (NNP Victoria) (NNP Azarenka) (Z ,) (NNP Kaia) (NNP Kanepi) (Z ,) (NNP Roberta) (NNP Vinci) (Z ,) (NNP Andrea) (NNP Petkovic) (Z ,) (NNP Li) (NNP Na) (Z ,) (NNP Maria) (NML (NNP Kirilenko) (CC dan) (NNP Yanina)) (NNP Wickmayer)) (UCP (S (VP (VB melaju) (SBAR (IN ke) (S (VP (VB babak) (S (VP (VB berikutnya) (S (NP (Z ,) (SC sementara) (NNP Sorana) (NNP Cirstea)) (VP (VB mengalahkan) (NP (NN unggulan)) (PP (IN ke) (NP (NP (Z -) (CD 27) (NNP Alexandra) (NNP Dulgheru)) (PP (IN dengan) (NP (NML (NN skor) (CD 6)) (NN â)))))))) (NP (NML (CD 2) (Z ,) (CD 7)) (NNP â) (NML (NML (CD 5)) (CC dan) (NML (NN peesrta) (NN asal))) (NNP Amerika) (NNP Serikat)))))))) (Z ,) (SINV (NP (NNP Vania) (NNP King)) (VP (VB mengalahkan) (NP (NN peserta) (NN asal))))) (FRAG (NP (NP (NNP Inggris) (Z ,) (NNP Elena) (NNP Baltacha)) (PP (IN dengan) (NP (NN skor) (CD 4)))) (NP (NNP â) (NML (CD 6) (Z ,) (CD 6)) (NNP â)) (NP (CD 1)) (NP (Z ,) (CD 6)) (NP (NN â) (CD 4)))) (Z .)))"
298,298, Turnamen ini memasuki edisi kesembilan dan merupakan bagian dari ATP Challenger Tour 2011 .,"[('Turnamen', 'NN'), ('ini', 'PR'), ('memasuki', 'VB'), ('edisi', 'NN'), ('kesembilan', 'NN'), ('dan', 'CC'), ('merupakan', 'VB'), ('bagian', 'NN'), ('dari', 'IN'), ('ATP', 'NNP'), ('Challenger', 'NNP'), ('Tour', 'NNP'), ('2011', 'CD'), ('.', 'Z')]",(ROOT (S (NP (NN Turnamen)) (VP (PR ini) (VP (VB memasuki) (S (NP (NN edisi) (NML (NN kesembilan) (CC dan))) (VP (VB merupakan) (NP (NN bagian)) (PP (IN dari) (NP (NP (NNP ATP) (NNP Challenger) (NNP Tour)) (NP (CD 2011)))))))) (Z .)))
299,299," Pada saat pasukan Islam mengepung kota Busrah , Romanus memandu satu detasemen khusus yang dikomandani oleh Abdur Rahman untuk melewati terowongan tepat dibawah benteng kota .","[('Pada', 'IN'), ('saat', 'NN'), ('pasukan', 'NN'), ('Islam', 'NNP'), ('mengepung', 'VB'), ('kota', 'NN'), ('Busrah', 'NNP'), (',', 'Z'), ('Romanus', 'NNP'), ('memandu', 'VB'), ('satu', 'CD'), ('detasemen', 'NN'), ('khusus', 'JJ'), ('yang', 'SC'), ('dikomandani', 'VB'), ('oleh', 'IN'), ('Abdur', 'NNP'), ('Rahman', 'NNP'), ('untuk', 'SC'), ('melewati', 'VB'), ('terowongan', 'NN'), ('tepat', 'JJ'), ('dibawah', 'VB'), ('benteng', 'NN'), ('kota', 'NN'), ('.', 'Z')]","(ROOT (S (PP (IN Pada) (NP (NML (NN saat) (NN pasukan)) (NNP Islam))) (VP (VB mengepung) (S (NP (NN kota) (NNP Busrah) (Z ,) (NNP Romanus)) (VP (VB memandu) (S (NP (CD satu) (NN detasemen)) (ADJP (JJ khusus) (S (VP (SC yang) (VP (VB dikomandani) (SBAR (IN oleh) (S (NP (NNP Abdur) (NNP Rahman)) (VP (SC untuk) (VP (VB melewati) (S (NP (NN terowongan)) (ADJP (JJ tepat)) (S (VP (VB dibawah) (NP (NN benteng) (NN kota))))))))))))))))) (Z .)))"
300,300," Di dalamnya termasuk juga meteorologi , elektrisitas atmosferis dan fisika ionosfer .","[('Di', 'IN'), ('dalamnya', 'NN'), ('termasuk', 'VB'), ('juga', 'RB'), ('meteorologi', 'NN'), (',', 'Z'), ('elektrisitas', 'NN'), ('atmosferis', 'NN'), ('dan', 'CC'), ('fisika', 'NN'), ('ionosfer', 'NN'), ('.', 'Z')]","(ROOT (S (PP (IN Di) (NP (NN dalamnya))) (VP (VB termasuk) (ADVP (RB juga)) (NP (NP (NN meteorologi)) (PP (Z ,) (NP (NN elektrisitas) (NML (NN atmosferis) (CC dan) (NN fisika)) (NN ionosfer))))) (Z .)))"
301,301," Listrik selain untuk menunjang kegiatan ekonomi seperti industri , juga untuk meningkatkan kesejahteraan penduduk dengan cara membuat kemudahan penduduk beraktifitas .","[('Listrik', 'NNP'), ('selain', 'IN'), ('untuk', 'SC'), ('menunjang', 'VB'), ('kegiatan', 'NN'), ('ekonomi', 'NN'), ('seperti', 'IN'), ('industri', 'NN'), (',', 'Z'), ('juga', 'RB'), ('untuk', 'SC'), ('meningkatkan', 'VB'), ('kesejahteraan', 'NN'), ('penduduk', 'NN'), ('dengan', 'IN'), ('cara', 'NN'), ('membuat', 'VB'), ('kemudahan', 'NN'), ('penduduk', 'NN'), ('beraktifitas', 'VB'), ('.', 'Z')]","(ROOT (S (NP (NP (NNP Listrik)) (SBAR (IN selain) (S (VP (SC untuk) (VP (VB menunjang) (NP (NN kegiatan) (NN ekonomi)) (PP (IN seperti) (NP (NN industri) (Z ,)))))))) (ADVP (RB juga)) (VP (SC untuk) (VP (VB meningkatkan) (NP (NN kesejahteraan) (NN penduduk)) (SBAR (IN dengan) (S (NP (NN cara)) (VP (VB membuat) (S (NP (NN kemudahan) (NN penduduk)) (VP (VB beraktifitas)))))))) (Z .)))"
